name,value,year,rank
NESCAFÉ,11028.5,2013.5,38
Hyundai,11027.8,2014.7,40
Hewlett Packard Enterprise,11027.0,2016.0,44
HSBC,11025.5,2005.5,25
AXA,11023.6,2016.9,43
IKEA,11022.0999999999,2008.1,31
Samsung,11016.6999999998,2003.1,23
Ford,11016.4,2014.2,39
L'Oréal,11016.4,2017.8,47
Morgan Stanley,11013.8000000001,2003.4,24
Nike,11007.5999999999,2006.1,26
HSBC,11005.8,2017.7,46
Oracle,11001.4,2005.2,23
NESCAFÉ,11001.4,2012.2,35
Oracle,11000.6,2003.8,24
Morgan Stanley,10999.4,2002.4,22
Budweiser,10991.3,2001.3,21
Citi,10990.2000000001,2017.4,45
Canon,10989.0,2013.0,35
SAP,10987.7999999999,2007.1,30
Morgan Stanley,10981.7000000001,2004.3,23
Kellogg's,10979.7000000001,2009.9,33
AXA,10974.2,2016.8,43
L'Oréal,10973.6,2017.7,47
UPS,10972.2000000001,2006.2,27
Kellogg's,10972.0,2017.0,43
J.P. Morgan,10971.0,2007.7,30
Oracle,10967.8,2003.9,24
Canon,10963.0,2009.5,31
NESCAFÉ,10957.6,2012.3,35
Goldman Sachs,10954.4999999999,2017.1,43
Sony,10954.4999999998,2004.9,23
NESCAFÉ,10953.0000000001,2013.4,37
Canon,10951.7000000001,2016.1,43
Zara,10951.4999999999,2013.1,36
Philips,10948.7999999999,2015.8,43
Morgan Stanley,10948.0,2002.5,22
eBay,10947.0,2012.0,35
Ford,10946.1999999999,2014.1,39
Oracle,10944.1999999999,2005.1,23
Hermès,10944.0,2015.0,41
Sony,10942.2,2005.2,24
J.P. Morgan,10941.7999999999,2006.6,28
Budweiser,10940.2,2001.2,21
Hyundai,10939.3999999999,2014.6,40
HSBC,10938.3999999999,2017.6,46
Kellogg's,10938.2,2017.1,44
HSBC,10937.2000000001,2015.6,43
Oracle,10935.0,2004.0,24
Volkswagen,10933.2000000002,2012.9,35
Morgan Stanley,10933.1,2003.3,24
J.P. Morgan,10932.0,2009.5,32
L'Oréal,10930.8,2017.6,47
HSBC,10930.4000000001,2009.4,30
Oracle,10930.2,2004.1,24
L'Oréal,10930.0,2016.0,45
Oracle,10925.4,2004.2,24
AXA,10924.8,2016.7,43
Accenture,10923.2999999999,2015.1,42
Oracle,10920.6,2004.3,24
Kellogg's,10918.4,2009.8,33
L'Oréal,10916.8,2015.9,44
Audi,10916.4000000001,2015.4,43
Oracle,10915.8,2004.4,23
NESCAFÉ,10913.8,2012.4,35
Sony,10913.2000000001,2010.3,33
IKEA,10913.0,2008.0,31
Oracle,10911.0,2004.5,24
HSBC,10906.2000000001,2005.4,25
Oracle,10906.2,2004.6,24
J.P. Morgan,10905.0,2007.8,30
L'Oréal,10904.4,2016.1,44
Kellogg's,10904.4,2017.2,44
L'Oréal,10903.6,2015.8,44
Amazon,10902.2000000003,2010.4,33
Oracle,10901.4,2004.7,24
Nike,10897.0,2006.0,27
Morgan Stanley,10896.6,2002.6,22
Oracle,10896.6,2004.8,24
Citi,10892.4,2017.3,44
Oracle,10891.8,2004.9,24
L'Oréal,10890.4,2015.7,43
Budweiser,10889.1,2001.1,21
L'Oréal,10888.0,2017.5,46
Oracle,10887.0,2005.0,23
L'Oréal,10878.8,2016.2,43
NESCAFÉ,10877.5,2013.3,37
L'Oréal,10877.2,2015.6,44
Canon,10876.0,2008.0,32
Ford,10876.0,2014.0,39
AXA,10875.4,2016.6,43
HSBC,10871.0,2017.5,47
Kellogg's,10870.6,2017.3,45
NESCAFÉ,10870.0,2012.5,35
Nissan,10867.6000000002,2015.9,45
Goldman Sachs,10864.0,2017.0,44
L'Oréal,10864.0,2015.5,44
Gucci,10860.8999999999,2017.3,46
Canon,10858.6000000001,2009.4,31
Kellogg's,10857.1,2009.7,33
L'Oréal,10853.2,2016.3,43
Morgan Stanley,10852.4,2003.2,24
Hyundai,10851.0,2014.5,40
L'Oréal,10850.8,2015.4,44
SAP,10850.0,2007.0,30
Ford,10848.6000000002,2006.1,27
Sony,10848.0999999999,2005.1,24
Canon,10846.5,2007.9,30
Apple,10846.3000000002,2006.9,29
Samsung,10846.0,2003.0,23
L'Oréal,10845.2,2017.4,46
Morgan Stanley,10845.2,2002.7,22
UPS,10842.0999999999,2006.1,28
J.P. Morgan,10838.9999999999,2007.9,31
Budweiser,10838.0,2001.0,21
L'Oréal,10837.6,2015.3,43
Kellogg's,10836.8,2017.4,47
eBay,10832.8000000001,2011.9,34
Canon,10832.5,2008.1,32
IKEA,10830.4000000001,2007.9,32
L'Oréal,10827.6,2016.4,43
NESCAFÉ,10826.2,2012.6,35
AXA,10826.0,2016.5,43
HSBC,10825.3,2009.3,30
L'Oréal,10824.4,2015.2,43
Budweiser,10822.6,2000.9,20
Canon,10822.3999999999,2016.2,44
Allianz,10821.0,2018.0,49
Zara,10821.0,2013.0,36
Hewlett Packard Enterprise,10819.4000000002,2016.1,45
J.P. Morgan,10819.0,2006.5,28
Nike,10818.7000000001,2005.9,27
HSBC,10817.3999999999,2015.7,44
Canon,10817.0,2007.8,31
L'Oréal,10811.2,2015.1,43
Google,10809.9999999996,2005.6,26
Morgan Stanley,10809.5999999998,2004.4,24
Budweiser,10807.2,2000.8,20
HSBC,10803.6000000001,2017.4,48
Kellogg's,10803.0,2017.5,48
L'Oréal,10802.4,2017.3,47
NESCAFÉ,10802.0,2013.2,37
L'Oréal,10802.0,2016.5,44
Accenture,10800.0,2015.0,42
L'Oréal,10798.0,2015.0,43
Kellogg's,10795.7999999999,2009.6,33
Citi,10794.6,2017.2,45
Morgan Stanley,10793.8,2002.8,22
Budweiser,10791.8,2000.7,20
Canon,10789.0,2008.2,32
Canon,10787.5,2007.7,31
HSBC,10786.8999999999,2005.3,25
NESCAFÉ,10782.4,2012.7,35
AXA,10776.6,2016.4,44
L'Oréal,10776.4,2016.6,44
Budweiser,10776.4,2000.6,20
HSBC,10773.2999999998,2008.9,31
J.P. Morgan,10773.0,2008.0,33
adidas,10772.0,2018.0,50
Morgan Stanley,10771.6999999999,2003.1,24
Audi,10769.2999999999,2015.3,44
Kellogg's,10769.2,2017.6,48
SAP,10765.7000000001,2006.9,30
Sony,10765.5999999999,2010.4,34
Hyundai,10762.6000000001,2014.4,40
Budweiser,10761.0,2000.5,20
L'Oréal,10759.6,2017.2,46
Canon,10758.0,2007.6,31
Philips,10755.2000000001,2015.7,45
Canon,10754.2,2009.3,31
Sony,10754.0,2005.0,24
L'Oréal,10750.8,2016.7,44
Adobe,10748.0,2018.0,51
IKEA,10747.8,2007.8,32
Hermès,10747.3000000002,2014.9,41
Volkswagen,10746.3999999999,2012.8,35
Budweiser,10745.6,2000.4,20
Canon,10745.5,2008.3,32
Allianz,10744.8000000001,2017.9,48
Morgan Stanley,10742.4,2002.9,23
Nike,10740.4,2005.8,27
NESCAFÉ,10738.6,2012.8,36
HSBC,10736.2,2017.3,48
Kellogg's,10735.4,2017.7,48
Kellogg's,10734.5,2009.5,33
L'Oréal,10734.4000000001,2014.9,42
Budweiser,10730.2,2000.3,20
Canon,10728.5,2007.5,31
AXA,10727.2,2016.3,44
NESCAFÉ,10726.4999999999,2013.1,37
L'Oréal,10725.2,2016.8,44
HSBC,10720.2,2009.2,30
eBay,10718.5999999999,2011.8,34
L'Oréal,10716.8,2017.1,45
Goldman Sachs,10715.4000000001,2016.9,44
Budweiser,10714.8,2000.2,20
UPS,10712.0,2006.0,28
Accenture,10708.2000000001,2014.9,43
Porsche,10707.0,2018.0,52
Ford,10706.5000000002,2013.9,39
Canon,10702.0,2008.4,32
Kellogg's,10701.6,2017.8,48
Pepsi,10700.3999999998,2002.8,23
L'Oréal,10699.6,2016.9,45
Budweiser,10699.4,2000.1,20
Canon,10699.0,2007.4,31
HSBC,10697.6000000001,2015.8,45
Citi,10696.7999999999,2017.1,46
J.P. Morgan,10696.2000000001,2006.4,28
NESCAFÉ,10694.8,2012.9,36
Canon,10693.1000000001,2016.3,45
Morgan Stanley,10691.0,2003.0,24
Zara,10687.7000000001,2012.9,37
Budweiser,10684.0,2000.0,20
SAP,10681.4,2006.8,29
AXA,10677.8,2016.2,45
Hyundai,10674.2,2014.3,40
L'Oréal,10674.0,2017.0,45
Kellogg's,10673.2000000001,2009.4,32
L'Oréal,10670.8,2014.8,41
Canon,10669.5,2007.3,31
Nissan,10669.1999999999,2015.8,46
HSBC,10668.8,2017.2,47
Allianz,10668.6,2017.8,49
Kellogg's,10667.8,2017.9,49
HSBC,10667.6000000001,2005.2,25
IKEA,10665.2,2007.7,32
Goldman Sachs,10663.0,2007.0,31
Nike,10662.1,2005.7,27
Canon,10658.5,2008.5,32
J.P. Morgan,10655.6000000003,2009.4,33
Apple,10655.5999999999,2006.8,30
NESCAFÉ,10651.0,2013.0,37
J.P. Morgan,10650.7000000001,2008.1,33
Canon,10649.8,2009.2,31
Porsche,10649.2000000001,2017.9,50
Ford,10641.1999999999,2006.2,28
Canon,10640.0,2007.2,31
Morgan Stanley,10637.5,2004.5,25
Kellogg's,10634.0,2018.0,53
UPS,10633.1000000001,2005.9,28
Goldman Sachs,10629.8,2007.1,31
AXA,10628.4,2016.1,46
Audi,10622.2000000001,2015.2,44
Sony,10618.0,2010.5,34
adidas,10616.4000000001,2017.9,51
Accenture,10616.4,2014.8,42
HSBC,10615.0999999999,2009.1,30
Canon,10615.0,2008.6,32
Kellogg's,10611.9,2009.3,32
Hewlett Packard Enterprise,10611.7999999999,2016.2,46
Canon,10610.5,2007.1,32
L'Oréal,10607.2,2014.7,41
eBay,10604.4000000001,2011.7,34
HSBC,10601.3999999999,2017.1,47
Citi,10599.0,2017.0,46
SAP,10597.1,2006.7,29
Goldman Sachs,10596.6,2007.2,32
Amazon,10592.8999999999,2010.3,34
Samsung,10592.4000000002,2002.9,24
Allianz,10592.4,2017.7,49
Porsche,10591.4,2017.8,50
Hyundai,10585.8,2014.2,40
Nike,10583.7999999999,2005.6,27
IKEA,10582.5999999999,2007.6,32
Canon,10581.0,2007.0,32
Adobe,10579.2000000002,2017.9,52
AXA,10579.0,2016.0,46
HSBC,10577.7999999999,2015.9,46
J.P. Morgan,10573.3999999999,2006.3,28
Canon,10571.5,2008.7,32
Goldman Sachs,10566.7999999999,2016.8,45
Citi,10566.7,2016.9,46
Canon,10563.7999999999,2016.4,45
Gucci,10563.6000000001,2017.2,48
Goldman Sachs,10563.4,2007.3,32
Philips,10561.5999999998,2015.6,45
Goldman Sachs,10560.7000000001,2006.9,31
Volkswagen,10559.6000000001,2012.7,36
Zara,10554.3999999999,2012.8,37
UPS,10554.2,2005.8,28
Kellogg's,10550.6,2009.2,32
Hermès,10550.5999999999,2014.8,43
HSBC,10548.2999999999,2005.1,25
Canon,10545.3999999999,2009.1,31
L'Oréal,10543.5999999999,2014.6,41
Ford,10536.9999999999,2013.8,39
Citi,10534.4,2016.8,46
HSBC,10534.0,2017.0,47
Porsche,10533.6,2017.7,50
Goldman Sachs,10530.2,2007.4,32
J.P. Morgan,10528.3999999999,2008.2,33
Canon,10528.0,2008.8,32
HSBC,10526.4,2016.9,47
Accenture,10524.6,2014.7,42
Canon,10519.7000000001,2006.9,32
HSBC,10518.8,2016.8,47
Allianz,10516.1999999999,2017.6,49
SAP,10512.7999999999,2006.6,29
HSBC,10511.2,2016.7,45
HSBC,10510.0,2009.0,30
Nike,10505.5,2005.5,26
HSBC,10503.6,2016.6,45
Citi,10502.1,2016.7,46
IKEA,10500.0,2007.5,32
Hyundai,10497.3999999999,2014.1,40
Goldman Sachs,10497.0,2007.5,33
HSBC,10496.0,2016.5,45
eBay,10490.1999999999,2011.6,34
Kellogg's,10489.2999999999,2009.1,32
HSBC,10488.4,2016.4,46
Canon,10484.5,2008.9,32
HSBC,10480.8,2016.3,46
L'Oréal,10480.0,2014.5,41
Porsche,10475.7999999999,2017.6,50
UPS,10475.3,2005.7,28
Audi,10475.0999999999,2015.1,44
HSBC,10473.2,2016.2,47
Nissan,10470.8000000001,2015.7,46
Sony,10470.4000000001,2010.6,34
Citi,10469.8,2016.6,46
HSBC,10465.6,2016.1,47
Morgan Stanley,10465.4000000002,2004.6,25
Apple,10464.9000000001,2006.7,30
Goldman Sachs,10463.8,2007.6,33
adidas,10460.7999999999,2017.8,51
Canon,10458.4,2006.8,31
Goldman Sachs,10458.4,2006.8,32
HSBC,10458.0,2016.0,47
J.P. Morgan,10450.6000000001,2006.2,29
AXA,10446.5000000001,2015.9,47
Canon,10441.0,2009.0,31
Allianz,10440.0,2017.5,49
Citi,10437.5,2016.5,46
Canon,10434.5,2016.5,47
Ford,10433.8000000001,2006.3,29
HP,10433.0,2018.0,54
Accenture,10432.7999999999,2014.6,42
Goldman Sachs,10430.6,2007.7,33
HSBC,10429.0,2005.0,25
SAP,10428.5,2006.5,29
Kellogg's,10428.0,2009.0,32
Nike,10427.2000000001,2005.4,26
Zara,10421.1000000001,2012.7,37
Google,10418.5,2005.5,27
Goldman Sachs,10418.2000000001,2016.7,47
Porsche,10418.0,2017.5,50
IKEA,10417.4000000001,2007.4,33
L'Oréal,10416.4000000001,2014.4,41
Adobe,10410.3999999999,2017.8,52
Hyundai,10409.0,2014.0,40
J.P. Morgan,10406.1000000001,2008.3,33
Citi,10405.2,2016.4,47
Hewlett Packard Enterprise,10404.2000000001,2016.3,47
Goldman Sachs,10397.4,2007.8,33
Canon,10397.1,2006.7,31
UPS,10396.3999999999,2005.6,28
Louis Vuitton,10392.0000000009,2004.4,25
HP,10386.0,2016.0,48
Gucci,10385.0,2014.0,41
Canon,10380.0,2018.0,55
J.P. Morgan,10379.1999999999,2009.3,33
Facebook,10378.8000000006,2013.4,38
eBay,10376.0,2011.5,34
Citi,10372.9,2016.3,48
Volkswagen,10372.7999999998,2012.6,36
Philips,10368.0,2015.5,45
Ford,10367.5000000001,2013.7,39
Goldman Sachs,10364.2,2007.9,33
Allianz,10363.8000000001,2017.4,49
Gucci,10361.6,2013.9,40
Porsche,10360.2000000001,2017.4,50
Kellogg's,10356.2000000001,2008.9,33
Goldman Sachs,10356.1,2006.7,32
Hermès,10353.9000000001,2014.7,43
L'Oréal,10352.8,2014.3,41
Nike,10348.9,2005.3,26
SAP,10344.2000000001,2006.4,29
HP,10343.8000000001,2017.9,53
Accenture,10341.0,2014.5,42
Citi,10340.6,2016.2,48
Morgan Stanley,10340.0,2007.0,33
Samsung,10338.7999999999,2002.8,24
Gucci,10338.2,2013.8,40
Canon,10335.7999999999,2006.6,30
IKEA,10334.8,2007.3,33
Goldman Sachs,10331.0,2008.0,34
Audi,10328.0,2015.0,44
J.P. Morgan,10327.7999999999,2006.1,29
Sony,10322.7999999999,2010.7,34
Canon,10320.8000000001,2017.9,54
UPS,10317.5,2005.5,28
Gucci,10314.8,2013.7,40
AXA,10313.9999999999,2015.8,47
Citi,10308.3,2016.1,48
Canon,10305.2000000001,2016.6,47
adidas,10305.2000000001,2017.7,51
Porsche,10302.4,2017.3,49
HP,10301.5000000001,2016.1,49
Morgan Stanley,10293.2999999999,2004.7,25
Gucci,10291.4,2013.6,39
L'Oréal,10289.2,2014.2,41
Zara,10287.7999999999,2012.6,37
Allianz,10287.6,2017.3,50
Kellogg's,10284.4,2008.8,33
J.P. Morgan,10283.7999999999,2008.4,33
Amazon,10283.6000000001,2010.2,34
Morgan Stanley,10282.2000000001,2006.9,33
Audi,10278.3,2014.9,44
Citi,10276.0,2016.0,49
Canon,10274.5,2006.5,30
Apple,10274.1999999998,2006.6,31
Nissan,10272.3999999998,2015.6,46
Nike,10270.6,2005.2,26
Goldman Sachs,10269.5999999999,2016.6,48
Hyundai,10268.5000000001,2013.9,41
Gucci,10268.0,2013.5,39
Gucci,10266.2999999997,2017.1,48
Philips,10264.0,2014.0,42
eBay,10261.8000000001,2011.4,34
Canon,10261.6,2017.8,53
SAP,10259.9,2006.3,30
HP,10254.6,2017.8,54
Citi,10254.0,2009.0,33
Goldman Sachs,10253.7999999999,2006.6,32
HSBC,10253.2000000002,2004.9,25
IKEA,10252.2,2007.2,33
Accenture,10249.2000000001,2014.4,42
Porsche,10244.6,2017.2,49
Gucci,10244.6,2013.4,39
Adobe,10241.6000000001,2017.7,52
UPS,10238.6000000001,2005.4,27
Gucci,10234.7000000001,2014.1,41
Audi,10228.6,2014.8,44
Citi,10226.8,2015.9,48
Ford,10226.3999999998,2006.4,30
L'Oréal,10225.5999999999,2014.1,42
Morgan Stanley,10224.4,2006.8,33
Goldman Sachs,10222.7000000001,2008.1,34
Gucci,10221.2,2013.3,38
Philips,10218.9,2013.9,42
HP,10217.0,2016.2,49
Canon,10213.2000000001,2006.4,31
Kellogg's,10212.6,2008.7,33
Allianz,10211.4,2017.2,50
J.P. Morgan,10205.0,2006.0,29
Canon,10202.4,2017.7,53
Ford,10197.9999999998,2013.6,40
Gucci,10197.8,2013.2,38
Hewlett Packard Enterprise,10196.5999999998,2016.4,48
Nike,10192.2999999999,2005.1,26
Porsche,10186.7999999999,2017.1,49
Volkswagen,10186.0,2012.5,36
AXA,10181.5000000001,2015.7,47
Audi,10178.9,2014.7,44
Philips,10177.6000000001,2014.1,43
Citi,10177.6,2015.8,48
Canon,10175.8999999999,2016.7,48
Morgan Stanley,10175.6000000001,2007.1,33
SAP,10175.6,2006.2,30
Sony,10175.2000000001,2010.8,34
Philips,10174.4000000002,2015.4,45
Gucci,10174.4,2013.1,38
Philips,10173.8,2013.8,41
IKEA,10169.5999999999,2007.1,34
Morgan Stanley,10166.6,2006.7,33
HP,10165.4,2017.7,54
Pepsi,10162.1000000002,2002.7,23
L'Oréal,10162.0,2014.0,43
J.P. Morgan,10161.5,2008.5,33
UPS,10159.7,2005.3,27
Accenture,10157.4,2014.3,42
Hermès,10157.1999999998,2014.6,43
Zara,10154.5,2012.5,37
Canon,10151.9,2006.3,31
Goldman Sachs,10151.5,2006.5,31
Gucci,10151.0,2013.0,38
adidas,10149.5999999999,2017.6,51
eBay,10147.5999999999,2011.3,34
Canon,10143.1999999999,2017.6,52
Kellogg's,10140.7999999999,2008.6,33
Allianz,10135.1999999999,2017.1,50
L'Oréal,10133.2,2013.9,43
HP,10132.5,2016.3,49
Siemens,10132.0,2018.0,56
J.P. Morgan,10130.0000000001,2005.9,29
Audi,10129.2,2014.6,44
Porsche,10129.0,2017.0,48
Philips,10128.7,2013.7,41
Citi,10128.4,2015.7,48
Hyundai,10127.9999999999,2013.8,42
Morgan Stanley,10121.2000000001,2004.8,25
Goldman Sachs,10121.0,2016.5,48
Citi,10117.3000000001,2009.1,33
Siemens,10117.0,2017.9,55
Goldman Sachs,10114.4,2008.2,34
Nike,10114.0,2005.0,26
Morgan Stanley,10108.7999999999,2006.6,33
L'Oréal,10104.4,2013.8,43
J.P. Morgan,10102.8000000001,2009.2,33
Siemens,10102.0,2017.8,55
SAP,10091.2999999999,2006.1,30
Philips,10091.2,2014.2,42
Canon,10090.6,2006.2,31
Siemens,10087.0,2017.7,55
IKEA,10087.0,2007.0,34
Samsung,10085.2000000001,2002.7,24
Gucci,10084.3999999999,2014.2,43
Canon,10084.0,2017.5,51
Philips,10083.6,2013.6,41
Apple,10083.5,2006.5,32
UPS,10080.8,2005.2,27
Gucci,10080.5000000001,2012.9,38
Audi,10079.5,2014.5,43
Citi,10079.2,2015.6,47
HSBC,10077.3999999999,2004.8,26
HP,10076.1999999999,2017.6,53
L'Oréal,10075.6,2013.7,42
Nissan,10074.0,2015.5,46
Adobe,10072.7999999998,2017.6,54
Siemens,10072.0,2017.6,55
Porsche,10069.8000000001,2016.9,48
Kellogg's,10069.0,2008.5,34
Accenture,10065.6,2014.2,44
Allianz,10059.0,2017.0,49
Siemens,10057.0,2017.5,52
J.P. Morgan,10055.0,2005.8,29
Morgan Stanley,10051.0,2006.5,33
Goldman Sachs,10049.2000000001,2006.4,32
AXA,10048.9999999999,2015.6,48
HP,10047.9999999999,2016.4,49
L'Oréal,10046.8,2013.6,42
Canon,10046.6000000001,2016.8,48
Siemens,10042.0,2017.4,51
J.P. Morgan,10039.2000000001,2008.6,34
Philips,10038.5,2013.5,40
eBay,10033.4000000001,2011.2,34
Citi,10030.0,2015.5,47
Audi,10029.8,2014.4,43
Canon,10029.2999999999,2006.1,31
Nike,10028.6000000001,2004.9,26
Ford,10028.5,2013.5,41
Sony,10027.5999999999,2010.9,34
Google,10027.0000000004,2005.4,28
Siemens,10027.0,2017.3,51
Canon,10024.8000000001,2017.4,52
Zara,10021.2000000001,2012.4,36
Ford,10019.0,2006.5,34
L'Oréal,10018.0,2013.5,42
Siemens,10012.0,2017.2,51
Morgan Stanley,10011.1999999999,2007.2,34
Porsche,10010.6,2016.8,49
Gucci,10010.0,2012.8,38
SAP,10007.0,2006.0,30
Goldman Sachs,10006.1,2008.3,34
Allianz,10005.9,2016.9,49
Philips,10004.8,2014.3,43
UPS,10001.8999999999,2005.1,27
Volkswagen,9999.20000000017,2012.4,37
Kellogg's,9997.20000000007,2008.4,34
Siemens,9996.99999999999,2017.1,51
adidas,9994.0,2017.5,53
Philips,9993.40000000004,2013.4,40
Morgan Stanley,9993.20000000005,2006.4,33
L'Oréal,9989.20000000003,2013.4,41
Hewlett Packard Enterprise,9989.0,2016.5,49
Hyundai,9987.50000000006,2013.7,43
HP,9987.0,2017.5,54
Siemens,9982.0,2017.0,50
Citi,9980.80000000004,2015.4,46
Philips,9980.79999999991,2015.3,45
Citi,9980.59999999994,2009.2,34
Audi,9980.09999999998,2014.3,44
J.P. Morgan,9980.00000000003,2005.7,29
Amazon,9974.29999999972,2010.1,34
Accenture,9973.79999999992,2014.1,44
Goldman Sachs,9972.40000000014,2016.4,50
Gucci,9969.0,2017.0,51
Canon,9968.0,2006.0,31
Canon,9965.59999999997,2017.3,52
HP,9963.5,2016.5,50
Hermès,9960.5,2014.5,44
L'Oréal,9960.39999999999,2013.3,39
IKEA,9954.60000000012,2006.9,34
Allianz,9952.79999999998,2016.8,50
Porsche,9951.40000000003,2016.7,49
Morgan Stanley,9949.09999999984,2004.9,27
Philips,9948.29999999998,2013.3,40
Goldman Sachs,9946.89999999995,2006.3,32
Nike,9943.19999999996,2004.8,27
Gucci,9939.50000000003,2012.7,38
Morgan Stanley,9935.39999999997,2006.3,33
Gucci,9934.10000000007,2014.3,45
L'Oréal,9931.60000000001,2013.2,39
Citi,9931.59999999998,2015.3,46
Audi,9930.40000000002,2014.2,45
Kellogg's,9925.39999999997,2008.3,35
Siemens,9925.30000000005,2016.9,50
UPS,9923.0,2005.0,27
eBay,9919.1999999999,2011.1,34
Philips,9918.39999999992,2014.4,44
Canon,9917.29999999988,2016.9,51
J.P. Morgan,9916.89999999995,2008.7,34
AXA,9916.5,2015.5,48
Gucci,9910.60000000005,2016.9,52
SAP,9906.90000000009,2005.9,30
Canon,9906.40000000003,2017.2,52
J.P. Morgan,9904.99999999993,2005.6,29
Adobe,9904.0,2017.5,55
Philips,9903.20000000002,2013.2,40
L'Oréal,9902.79999999997,2013.1,39
HSBC,9901.60000000008,2004.7,26
Allianz,9899.70000000002,2016.7,50
HP,9897.80000000008,2017.4,53
Goldman Sachs,9897.7999999999,2008.4,35
Apple,9892.80000000017,2006.4,34
Porsche,9892.19999999995,2016.6,49
Zara,9887.89999999994,2012.3,36
Citi,9882.40000000002,2015.2,45
Accenture,9882.0,2014.0,44
Audi,9880.69999999996,2014.1,45
Sony,9880.0,2011.0,34
HP,9879.00000000008,2016.6,50
Morgan Stanley,9877.60000000003,2006.2,32
Nissan,9875.60000000018,2015.4,47
Canon,9875.60000000008,2005.9,31
L'Oréal,9874.0,2013.0,39
Gucci,9868.99999999994,2012.6,38
Siemens,9868.59999999997,2016.8,51
Ford,9859.00000000015,2013.4,42
Philips,9858.09999999996,2013.1,40
Nike,9857.80000000004,2004.7,27
Kellogg's,9853.60000000003,2008.2,35
Gucci,9852.19999999997,2016.8,52
Canon,9847.19999999995,2017.1,52
Hyundai,9846.99999999987,2013.6,43
Morgan Stanley,9846.80000000008,2007.3,34
Allianz,9846.59999999995,2016.6,51
Goldman Sachs,9844.60000000005,2006.2,33
Citi,9843.90000000006,2009.3,34
Accenture,9840.90000000004,2013.9,44
adidas,9838.40000000014,2017.4,54
Citi,9833.19999999996,2015.1,45
Porsche,9833.0,2016.5,51
Philips,9832.0,2014.5,45
Samsung,9831.59999999977,2002.6,23
Audi,9831.0,2014.0,45
J.P. Morgan,9830.0,2005.5,29
J.P. Morgan,9826.39999999975,2009.1,34
Goldman Sachs,9823.79999999993,2016.3,50
IKEA,9822.19999999994,2006.8,34
Morgan Stanley,9819.79999999995,2006.1,32
Philips,9813.0,2013.0,40
Volkswagen,9812.39999999991,2012.3,37
Siemens,9811.90000000003,2016.7,51
Ford,9811.60000000019,2006.6,34
HP,9808.59999999996,2017.3,53
SAP,9806.79999999995,2005.8,30
eBay,9805.0,2011.0,35
Sony,9803.10000000007,2011.1,35
Accenture,9799.79999999998,2013.8,44
Gucci,9798.5,2012.5,38
J.P. Morgan,9794.60000000005,2008.8,34
HP,9794.49999999996,2016.7,52
Gucci,9793.80000000003,2016.7,53
Allianz,9793.5,2016.5,52
Goldman Sachs,9789.5,2008.5,35
Canon,9788.0,2017.0,52
Philips,9787.20000000009,2015.2,46
AXA,9784.00000000012,2015.4,48
Citi,9784.0,2015.0,45
Gucci,9783.79999999986,2014.4,45
Canon,9783.19999999996,2005.8,31
J.P. Morgan,9782.0,2004.0,25
Kellogg's,9781.79999999993,2008.1,35
Hewlett Packard Enterprise,9781.40000000019,2016.6,52
Morgan Stanley,9777.0,2005.0,28
Morgan Stanley,9775.5,2005.1,28
Morgan Stanley,9774.0,2005.2,28
Porsche,9773.80000000005,2016.4,51
Morgan Stanley,9772.5,2005.3,28
Nike,9772.39999999992,2004.6,26
Morgan Stanley,9771.0,2005.4,29
Morgan Stanley,9769.5,2005.5,30
L'Oréal,9768.7000000001,2012.9,39
Morgan Stanley,9768.0,2005.6,30
Morgan Stanley,9766.5,2005.7,30
Morgan Stanley,9765.0,2005.8,32
Hermès,9763.80000000018,2014.4,46
Morgan Stanley,9763.5,2005.9,32
Morgan Stanley,9762.0,2006.0,32
Accenture,9758.70000000002,2013.7,44
Siemens,9755.19999999995,2016.6,53
J.P. Morgan,9755.00000000007,2005.4,30
Zara,9754.60000000006,2012.2,36
J.P. Morgan,9749.30000000003,2004.1,25
Philips,9745.60000000008,2014.6,45
Goldman Sachs,9742.29999999991,2006.1,33
Allianz,9740.40000000005,2016.4,52
Philips,9738.30000000007,2012.9,40
Gucci,9735.39999999995,2016.6,54
Adobe,9735.20000000015,2017.4,55
Gucci,9728.00000000006,2012.4,38
Sony,9726.19999999996,2011.2,35
HSBC,9725.79999999984,2004.6,27
HP,9719.40000000004,2017.2,53
Accenture,9717.59999999996,2013.6,44
Facebook,9717.0999999997,2013.3,41
J.P. Morgan,9716.59999999999,2004.2,25
J.P. Morgan,9715.80000000006,2003.9,25
Porsche,9714.59999999997,2016.3,51
HP,9710.00000000004,2016.8,53
Kellogg's,9710.0,2008.0,35
Citi,9707.19999999988,2009.4,34
SAP,9706.70000000005,2005.7,31
Hyundai,9706.5,2013.5,43
Apple,9702.09999999991,2006.3,34
Siemens,9698.5,2016.5,53
J.P. Morgan,9693.0,2002.0,23
Canon,9690.80000000004,2005.7,32
IKEA,9689.80000000006,2006.7,34
Ford,9689.49999999992,2013.3,42
Allianz,9687.29999999998,2016.3,52
Nike,9687.0,2004.5,26
J.P. Morgan,9683.90000000001,2004.3,25
adidas,9682.79999999993,2017.3,54
Morgan Stanley,9682.39999999985,2007.4,34
Goldman Sachs,9681.2000000001,2008.6,35
J.P. Morgan,9679.99999999997,2005.3,29
Citi,9679.3000000001,2014.9,45
Nissan,9677.19999999991,2015.3,47
Gucci,9677.0,2016.5,54
